,Current,Fc,Tc,Tr,Tj,Error
66,12.0,0.5,37.33996402,35.44429316,31.60344947,2
67,12.0,0.5,37.11139054,35.44429316,31.50186125,2
68,12.0,0.5,37.21297875,35.10234723,31.37487599,2
69,12.0,0.5,37.00980232,35.35103518,31.60344947,2
70,12.0,0.5,37.26377286,35.63080912,31.60344947,2
71,12.0,0.5,37.13678759,35.44429316,31.42567009,2
72,12.0,0.5,37.33996402,35.38212117,31.60344947,2
73,12.0,0.5,37.13678759,35.13343322,31.57805241,2
74,12.0,0.5,36.90821411,35.13343322,31.22249367,2
75,12.0,0.5,36.88281706,35.44429316,31.29868483,2
76,12.0,0.5,37.08599348,35.38212117,31.60344947,2
77,12.0,0.5,37.13678759,35.69298111,31.57805241,2
78,12.0,0.5,37.44155223,36.09709902,31.37487599,2
79,12.0,0.5,36.984405269999996,35.44429316,31.60344947,2
80,12.0,0.5,37.11139054,35.63080912,31.24789072,2
81,12.0,0.5,36.90821411,35.50646515,31.29868483,2
82,12.0,0.5,37.08599348,35.44429316,31.60344947,2
83,12.0,0.5,37.13678759,35.56863713,30.79074376,2
84,12.0,0.5,36.628846519999996,35.63080912,31.60344947,2
85,12.0,0.5,37.08599348,35.81732508,31.60344947,2
86,12.0,0.5,37.23837581,35.44429316,31.55265536,2
87,12.0,0.5,37.13678759,35.53755114,31.57805241,2
88,12.0,0.5,36.90821411,35.38212117,31.45106715,2
89,12.0,0.5,37.13678759,35.63080912,31.50186125,2
90,12.0,0.5,37.08599348,35.56863713,31.60344947,2
91,12.0,0.5,36.501861250000005,35.63080912,31.50186125,2
92,12.0,0.5,36.95900822,35.41320716,31.22249367,2
93,12.0,0.5,36.65424357,35.63080912,31.1463025,2
94,12.0,0.5,36.90821411,35.41320716,31.45106715,2
95,12.0,0.5,36.88281706,35.28886319,31.12090545,2
96,12.0,0.5,37.44155223,35.13343322,31.60344947,2
97,12.0,0.5,37.13678759,35.44429316,31.57805241,2
98,12.0,0.5,36.95900822,35.10234723,31.85742,2
99,12.0,0.5,37.23837581,35.2577772,31.60344947,2
100,12.0,0.5,37.11139054,35.53755114,31.60344947,2
101,12.0,0.5,37.11139054,35.56863713,30.79074376,2
102,12.0,0.5,37.13678759,35.38212117,31.83202295,2
103,12.0,0.5,37.13678759,35.44429316,31.42567009,2
104,12.0,0.5,36.95900822,35.10234723,31.60344947,2
105,12.0,0.5,37.61933161,35.81732508,31.29868483,2
106,12.0,0.5,37.26377286,35.81732508,31.42567009,2
107,12.0,0.5,37.23837581,35.44429316,30.94312608,2
108,12.0,0.5,36.984405269999996,35.56863713,31.60344947,2
109,12.0,0.5,36.88281706,35.69298111,30.84153786,2
110,12.0,0.5,37.26377286,35.91058306,31.45106715,2
111,12.0,0.5,37.23837581,35.69298111,31.57805241,2
112,12.0,0.5,37.13678759,35.13343322,31.45106715,2
113,12.0,0.5,37.23837581,35.41320716,30.73994965,2
114,12.0,0.5,37.31456697,35.41320716,31.57805241,2
115,12.0,0.5,37.13678759,35.41320716,31.57805241,2
116,12.0,0.5,36.984405269999996,35.56863713,31.4764642,2
117,12.0,0.5,37.13678759,35.69298111,31.50186125,2
118,12.0,0.5,37.59393455,35.13343322,31.57805241,2
119,12.0,0.5,37.13678759,35.41320716,31.12090545,2
120,12.0,0.5,37.31456697,35.63080912,31.55265536,2
121,12.0,0.5,36.95900822,35.69298111,31.1463025,2
122,12.0,0.5,37.21297875,35.53755114,31.0955084,2
123,12.0,0.5,37.44155223,35.84841107,31.37487599,2
124,12.0,0.5,36.73043474,35.2577772,31.37487599,2
125,12.0,0.5,37.08599348,35.63080912,31.50186125,2
126,12.0,0.5,37.33996402,35.50646515,31.55265536,2
127,12.0,0.5,36.78122884,36.03492703,31.42567009,2
128,12.0,0.5,37.41615518,35.69298111,31.50186125,2
129,12.0,0.5,37.44155223,35.44429316,30.86693492,2
130,12.0,0.5,37.33996402,35.81732508,31.19709661,2
131,12.0,0.5,37.13678759,35.44429316,31.55265536,2
132,12.0,0.5,37.23837581,35.38212117,31.45106715,2
133,12.0,0.5,36.984405269999996,35.44429316,32.06059643,2
134,12.0,0.5,37.13678759,35.63080912,31.1463025,2
135,12.0,0.5,37.23837581,35.81732508,31.60344947,2
136,12.0,0.5,37.13678759,35.69298111,31.70503768,2
137,12.0,0.5,37.26377286,35.63080912,31.60344947,2
138,12.0,0.5,37.5685375,36.53230293,31.45106715,2
139,12.0,0.5,36.90821411,35.56863713,31.29868483,2
140,12.0,0.5,37.49234634,35.81732508,31.57805241,2
141,12.0,0.5,37.23837581,35.69298111,31.45106715,2
142,12.0,0.5,36.88281706,35.69298111,31.60344947,2
143,12.0,0.5,37.08599348,35.41320716,31.57805241,2
144,12.0,0.5,37.26377286,35.63080912,31.45106715,2
145,12.0,0.5,36.88281706,35.84841107,31.29868483,2
146,12.0,0.5,36.857420000000005,35.2577772,31.45106715,2
147,12.0,0.5,37.33996402,35.81732508,31.57805241,2
148,12.0,0.5,37.23837581,35.10234723,31.65424357,2
149,12.0,0.5,37.36536107,35.63080912,31.55265536,2
150,12.0,0.5,37.26377286,35.91058306,31.45106715,2
151,12.0,0.5,37.33996402,35.38212117,31.60344947,2
152,12.0,0.5,36.90821411,36.12818501,31.57805241,2
153,12.0,0.5,37.41615518,35.63080912,30.48597911,2
154,12.0,0.5,37.13678759,35.28886319,31.60344947,2
155,12.0,0.5,37.33996402,35.78623909,31.50186125,2
156,12.0,0.5,37.13678759,35.91058306,31.42567009,2
157,12.0,0.5,37.26377286,35.81732508,31.57805241,2
158,12.0,0.5,37.11139054,35.81732508,31.42567009,2
159,12.0,0.5,37.49234634,36.190357,31.60344947,2
160,12.0,0.5,37.36536107,35.94166905,31.0955084,2
161,12.0,0.5,37.44155223,35.44429316,31.42567009,2
162,12.0,0.5,37.44155223,35.69298111,31.60344947,2
163,12.0,0.5,37.13678759,35.81732508,31.55265536,2
164,12.0,0.5,36.90821411,35.44429316,31.45106715,2
165,12.0,0.5,37.36536107,35.97275505,31.57805241,2
166,12.0,0.5,37.54314045,35.97275505,31.12090545,2
167,12.0,0.5,36.857420000000005,35.69298111,31.57805241,2
168,12.0,0.5,36.857420000000005,35.97275505,31.45106715,2
169,12.0,0.5,36.73043474,35.94166905,31.60344947,2
170,12.0,0.5,37.11139054,35.97275505,31.50186125,2
171,12.0,0.5,37.26377286,36.221443,31.70503768,2
172,12.0,0.5,37.08599348,35.84841107,31.57805241,2
173,12.0,0.5,37.21297875,35.91058306,31.60344947,2
174,12.0,0.5,37.13678759,36.03492703,31.60344947,2
175,12.0,0.5,37.44155223,35.91058306,31.78122884,2
176,12.0,0.5,37.41615518,35.78623909,31.57805241,2
177,12.0,0.5,37.23837581,35.84841107,31.60344947,2
178,12.0,0.5,37.33996402,36.06601303,31.70503768,2
179,12.0,0.5,37.41615518,36.34578697,31.57805241,2
180,12.0,0.5,37.36536107,36.12818501,31.55265536,2
181,12.0,0.5,37.23837581,35.56863713,31.8066259,2
182,12.0,0.5,36.984405269999996,35.44429316,31.90821411,2
183,12.0,0.5,36.65424357,36.09709902,31.50186125,2
184,12.0,0.5,36.88281706,35.69298111,31.45106715,2
185,12.0,0.5,36.73043474,36.09709902,31.57805241,2
186,12.0,0.5,37.11139054,36.190357,31.57805241,2
187,12.0,0.5,37.26377286,35.97275505,31.57805241,2
188,12.0,0.5,37.11139054,36.34578697,31.45106715,2
189,12.0,0.5,36.88281706,36.06601303,31.60344947,2
190,12.0,0.5,36.88281706,35.81732508,31.45106715,2
191,12.0,0.5,36.984405269999996,35.81732508,31.60344947,2
192,12.0,0.5,37.23837581,36.06601303,31.60344947,2
193,12.0,0.5,37.49234634,36.09709902,31.85742,2
194,12.0,0.5,37.33996402,36.12818501,31.57805241,2
195,12.0,0.5,37.13678759,36.09709902,31.57805241,2
196,12.0,0.5,37.26377286,35.91058306,31.60344947,2
197,12.0,0.5,37.31456697,35.41320716,31.67964063,2
198,12.0,0.5,37.41615518,35.94166905,31.57805241,2
199,12.0,0.5,37.13678759,35.84841107,31.60344947,2
200,12.0,0.5,37.44155223,36.09709902,31.4764642,2
201,12.0,0.5,37.11139054,35.91058306,31.70503768,2
202,12.0,0.5,37.23837581,36.06601303,31.57805241,2
203,12.0,0.5,36.88281706,35.69298111,31.57805241,2
204,12.0,0.5,37.08599348,36.28361498,31.60344947,2
205,12.0,0.5,36.857420000000005,35.94166905,31.45106715,2
206,12.0,0.5,37.21297875,36.09709902,31.57805241,2
207,12.0,0.5,37.26377286,36.03492703,31.57805241,2
208,12.0,0.5,37.31456697,36.06601303,31.60344947,2
209,12.0,0.5,37.44155223,36.09709902,31.37487599,2
210,12.0,0.5,37.33996402,36.28361498,31.57805241,2
211,12.0,0.5,36.78122884,35.10234723,31.60344947,2
212,12.0,0.5,37.21297875,36.12818501,31.57805241,2
213,12.0,0.5,37.13678759,36.34578697,31.60344947,2
214,12.0,0.5,37.26377286,36.06601303,31.60344947,2
215,12.0,0.5,37.26377286,35.97275505,31.60344947,2
216,12.0,0.5,37.13678759,36.28361498,31.57805241,2
217,12.0,0.5,37.33996402,36.34578697,31.60344947,2
218,12.0,0.5,37.36536107,35.97275505,31.60344947,2
219,12.0,0.5,37.41615518,36.09709902,31.57805241,2
220,12.0,0.5,37.11139054,36.28361498,31.60344947,2
221,12.0,0.5,37.26377286,36.28361498,31.70503768,2
222,12.0,0.5,36.78122884,36.12818501,31.60344947,2
223,12.0,0.5,37.41615518,36.53230293,31.60344947,2
224,12.0,0.5,32.36536107,36.50121694,31.57805241,0
225,12.0,0.5,32.5685375,36.53230293,31.65424357,0
226,12.0,0.5,32.33996402,35.97275505,31.70503768,0
227,12.0,0.5,32.31456697,36.40795896,31.60344947,0
228,12.0,0.5,31.88281706,36.34578697,31.37487599,0
229,12.0,0.5,32.23837581,36.47013094,31.65424357,0
230,12.0,0.5,32.23837581,36.62556091,31.70503768,0
231,12.0,0.5,31.90821411,36.221443,31.55265536,0
232,12.0,0.5,32.31456697,36.221443,31.65424357,0
233,12.0,0.5,32.26377286,36.34578697,31.57805241,0
234,12.0,0.5,32.33996402,36.34578697,31.65424357,0
235,12.0,0.5,32.31456697,36.50121694,31.1463025,0
236,12.0,0.5,31.98440527,36.53230293,31.37487599,0
237,12.0,0.5,32.13678759,36.28361498,31.67964063,0
238,12.0,0.5,32.26377286,36.221443,31.67964063,0
239,12.0,0.5,32.31456697,36.59447492,31.60344947,0
240,12.0,0.5,32.31456697,36.34578697,31.57805241,0
241,12.0,0.5,31.73043474,36.59447492,31.67964063,0
242,12.0,0.5,32.13678759,36.53230293,31.60344947,0
243,12.0,0.5,31.98440527,36.53230293,31.57805241,0
244,12.0,0.5,32.33996402,36.47013094,31.60344947,0
245,12.0,0.5,32.08599348,36.50121694,31.1463025,0
246,12.0,0.5,32.33996402,36.53230293,31.60344947,0
247,12.0,0.5,32.59393455,36.50121694,31.83202295,0
248,12.0,0.5,32.26377286,36.53230293,31.78122884,0
249,12.0,0.5,32.23837581,36.40795896,31.24789072,0
250,12.0,0.5,32.26377286,36.84316286,31.70503768,0
251,12.0,0.5,32.36536107,37.06076482,31.57805241,0
252,12.0,0.5,32.44155223,36.40795896,31.8066259,0
253,12.0,0.5,31.52725831,36.50121694,31.60344947,0
254,12.0,0.5,32.36536107,36.53230293,31.60344947,0
255,12.0,0.5,32.33996402,36.53230293,31.60344947,0
256,12.0,0.5,32.36536107,36.53230293,31.65424357,0
257,12.0,0.5,32.26377286,36.74990488,31.60344947,0
258,12.0,0.5,32.26377286,36.53230293,31.70503768,0
259,12.0,0.5,32.41615518,36.59447492,31.83202295,0
260,12.0,0.5,32.33996402,36.53230293,31.85742,0
261,12.0,0.5,32.44155223,36.40795896,31.12090545,0
262,12.0,0.5,32.44155223,36.6566469,31.95900822,0
263,12.0,0.5,32.33996402,36.74990488,31.85742,0
264,12.0,0.5,32.31456697,36.34578697,32.00980232,0
265,12.0,0.5,32.33996402,36.6566469,31.60344947,0
266,12.0,0.5,32.44155223,36.6566469,31.4764642,0
267,12.0,0.5,32.41615518,36.53230293,31.70503768,0
268,12.0,0.5,31.88281706,36.40795896,31.60344947,0
269,12.0,0.5,32.13678759,36.53230293,31.8066259,0
270,12.0,0.5,32.23837581,36.59447492,31.85742,0
271,12.0,0.5,32.00980232,36.53230293,31.57805241,0
272,12.0,0.5,32.41615518,36.6566469,31.70503768,0
273,12.0,0.5,32.13678759,37.1540228,31.70503768,0
274,12.0,0.5,32.41615518,36.62556091,31.85742,0
275,12.0,0.5,32.41615518,36.84316286,31.8066259,0
276,12.0,0.5,32.23837581,36.84316286,31.83202295,0
277,12.0,0.5,32.13678759,36.84316286,32.06059643,0
278,12.0,0.5,32.41615518,37.02967883,31.78122884,0
279,12.0,0.5,32.49234634,36.93642085,31.70503768,0
280,12.0,0.5,31.65424357,36.74990488,32.16218464,0
281,12.0,0.5,32.13678759,36.47013094,31.45106715,0
282,12.0,0.5,32.36536107,37.02967883,31.60344947,0
283,12.0,0.5,31.32408188,36.84316286,31.65424357,0
284,12.0,0.5,31.37487599,36.93642085,31.67964063,0
285,12.0,0.5,32.33996402,36.84316286,31.8066259,0
286,12.0,0.5,32.21297875,36.74990488,31.50186125,0
287,12.0,0.5,32.26377286,37.02967883,31.67964063,0
288,12.0,0.5,32.23837581,37.06076482,32.06059643,0
289,12.0,0.5,32.67012571,36.81207687,31.8066259,0
290,12.0,0.5,32.23837581,36.84316286,32.06059643,0
291,12.0,0.5,32.44155223,37.02967883,31.78122884,0
292,12.0,0.5,32.23837581,36.53230293,31.83202295,0
293,12.0,0.5,31.98440527,37.52705472,31.8066259,0
294,12.0,0.5,32.26377286,36.84316286,31.83202295,0
295,12.0,0.5,32.23837581,37.02967883,31.67964063,0
296,12.0,0.5,32.1875817,36.59447492,31.55265536,0
297,12.0,0.5,32.33996402,36.93642085,31.83202295,0
298,12.0,0.5,32.23837581,37.30945277,31.8066259,0
299,12.0,0.5,32.41615518,37.02967883,31.85742,0
300,12.0,0.5,32.33996402,36.96750684,31.70503768,0
301,12.0,0.5,32.33996402,37.02967883,31.93361116,0
302,12.0,0.5,32.36536107,36.84316286,31.85742,0
303,12.0,0.5,32.23837581,37.06076482,32.13678759,0
304,12.0,0.5,32.26377286,37.1540228,31.45106715,0
305,12.0,0.5,32.33996402,37.09185081,31.85742,0
306,12.0,0.5,32.23837581,36.59447492,31.65424357,0
307,12.0,0.5,32.49234634,36.93642085,31.8066259,0
308,12.0,0.5,32.41615518,37.02967883,31.85742,0
309,12.0,0.5,32.33996402,36.84316286,31.83202295,0
310,12.0,0.5,32.33996402,36.93642085,32.00980232,0
311,12.0,0.5,32.36536107,36.84316286,31.83202295,0
312,12.0,0.5,32.44155223,36.74990488,31.85742,0
313,12.0,0.5,32.31456697,37.18510879,31.95900822,0
314,12.0,0.5,32.33996402,36.71881889,31.8066259,0
315,12.0,0.5,32.5685375,37.37162475,32.16218464,0
316,12.0,0.5,32.36536107,36.6566469,31.65424357,0
317,12.0,0.5,32.44155223,36.84316286,31.8066259,0
318,12.0,0.5,32.13678759,37.18510879,31.95900822,0
319,12.0,0.5,32.26377286,37.09185081,31.85742,0
320,12.0,0.5,32.49234634,37.02967883,32.00980232,0
321,12.0,0.5,32.44155223,37.30945277,31.57805241,0
322,12.0,0.5,32.26377286,37.21619479,31.93361116,0
323,12.0,0.5,32.44155223,36.96750684,31.57805241,0
324,12.0,0.5,32.13678759,37.37162475,32.00980232,0
325,12.0,0.5,31.78122884,37.1540228,31.50186125,0
326,12.0,0.5,31.88281706,36.84316286,31.70503768,0
327,12.0,0.5,32.33996402,37.18510879,31.83202295,0
328,12.0,0.5,32.21297875,37.18510879,31.65424357,0
329,12.0,0.5,32.44155223,37.09185081,32.03519938,0
330,12.0,0.5,32.33996402,37.37162475,31.85742,0
331,12.0,0.5,32.44155223,37.46488273,32.16218464,0
332,12.0,0.5,32.54314045,37.90008664,31.70503768,0
333,12.0,0.5,32.33996402,37.80682866,31.83202295,0
334,12.0,0.5,32.26377286,37.18510879,31.93361116,0
335,12.0,0.5,32.21297875,37.37162475,31.85742,0
336,12.0,0.5,32.23837581,37.18510879,32.13678759,0
337,12.0,0.5,32.13678759,37.34053876,31.95900822,0
338,12.0,0.5,32.67012571,37.46488273,32.16218464,0
339,12.0,0.5,32.26377286,37.30945277,31.83202295,0
340,12.0,0.5,32.23837581,37.6203127,31.85742,0
341,12.0,0.5,31.83202295,37.37162475,31.8066259,0
342,12.0,0.5,32.44155223,37.06076482,31.60344947,0
343,12.0,0.5,32.36536107,37.86900065,31.37487599,0
344,12.0,0.5,32.21297875,37.30945277,31.60344947,0
345,12.0,0.5,31.95900822,37.71357068,31.8066259,0
346,12.0,0.5,32.26377286,37.52705472,32.1875817,0
347,12.0,0.5,31.90821411,37.71357068,31.95900822,0
348,12.0,0.5,32.44155223,37.37162475,31.93361116,0
349,12.0,0.5,32.33996402,37.6203127,32.00980232,0
350,12.0,0.5,32.49234634,37.37162475,32.03519938,0
351,12.0,0.5,32.49234634,37.6203127,32.00980232,0
352,12.0,0.5,31.50186125,37.80682866,32.00980232,0
353,12.0,0.5,31.95900822,37.52705472,31.42567009,0
354,12.0,0.5,32.44155223,37.93117264,32.00980232,0
355,12.0,0.5,31.52725831,37.46488273,32.06059643,0
356,12.0,0.5,32.26377286,37.6203127,32.16218464,0
357,12.0,0.5,32.26377286,37.90008664,32.16218464,0
358,12.0,0.5,32.33996402,37.6203127,32.06059643,0
359,12.0,0.5,32.5685375,37.93117264,32.1875817,0
360,12.0,0.5,32.31456697,37.6513987,32.00980232,0
361,12.0,0.5,32.41615518,37.09185081,31.8066259,0
362,12.0,0.5,32.44155223,37.71357068,31.85742,0
363,12.0,0.5,32.44155223,37.99334462,31.65424357,0
364,12.0,0.5,32.33996402,37.90008664,32.54314045,0
365,12.0,0.5,32.08599348,37.46488273,32.36536107,0
366,12.0,0.5,32.33996402,38.21094658,32.16218464,0
367,12.0,0.5,32.36536107,37.6513987,32.1875817,0
368,12.0,0.5,32.5685375,38.14877459,32.16218464,0
369,12.0,0.5,32.41615518,37.93117264,32.06059643,0
370,12.0,0.5,32.44155223,37.80682866,32.03519938,0
371,12.0,0.5,32.54314045,37.93117264,32.28916991,0
372,12.0,0.5,32.11139054,37.52705472,31.70503768,0
373,12.0,0.5,32.41615518,38.17986058,32.16218464,0
374,12.0,0.5,32.36536107,37.93117264,32.26377286,0
375,12.0,0.5,32.44155223,37.99334462,32.16218464,0
376,12.0,0.5,32.44155223,37.86900065,31.85742,0
377,12.0,0.5,32.54314045,38.5839785,32.1875817,0
378,12.0,0.5,32.26377286,38.02443062,32.00980232,0
379,12.0,0.5,32.21297875,37.93117264,32.06059643,0
380,12.0,0.5,32.36536107,37.80682866,31.93361116,0
381,12.0,0.5,32.26377286,37.90008664,31.83202295,0
382,12.0,0.5,32.69552277,37.71357068,32.21297875,0
383,12.0,0.5,32.33996402,37.93117264,32.21297875,0
384,12.0,0.5,31.73043474,38.42854853,32.13678759,0
385,12.0,0.5,32.36536107,37.99334462,32.06059643,0
386,12.0,0.5,32.26377286,37.93117264,32.1875817,0
387,12.0,0.5,31.95900822,38.02443062,32.00980232,0
388,12.0,0.5,32.23837581,38.21094658,32.1875817,0
389,12.0,0.5,32.31456697,38.05551661,32.1875817,0
390,12.0,0.5,32.49234634,38.17986058,32.54314045,0
391,12.0,0.5,32.36536107,37.99334462,32.1875817,0
392,12.0,0.5,32.41615518,38.21094658,32.16218464,0
393,12.0,0.5,32.41615518,38.14877459,32.16218464,0
394,12.0,0.5,32.36536107,38.42854853,31.85742,0
395,12.0,0.5,32.33996402,37.99334462,32.1875817,0
396,12.0,0.5,32.33996402,38.49072052,32.1875817,0
397,12.0,0.5,32.26377286,38.14877459,32.16218464,0
398,12.0,0.5,32.41615518,38.02443062,32.16218464,0
399,12.0,0.5,32.44155223,38.02443062,32.1875817,0
400,12.0,0.5,32.44155223,38.36637655,32.21297875,0
401,12.0,0.5,32.33996402,38.5839785,31.85742,0
402,12.0,0.5,32.44155223,38.49072052,32.21297875,0
403,12.0,0.5,32.13678759,38.42854853,31.70503768,0
404,12.0,0.5,32.36536107,38.14877459,32.26377286,0
405,12.0,0.5,32.44155223,38.42854853,32.06059643,0
406,12.0,0.5,32.41615518,38.21094658,32.26377286,0
407,12.0,0.5,32.31456697,38.14877459,32.1875817,0
408,12.0,0.5,31.78122884,38.21094658,32.54314045,0
409,12.0,0.5,32.13678759,37.71357068,32.41615518,0
410,12.0,0.5,32.49234634,38.21094658,32.39075813,0
411,12.0,0.5,32.44155223,38.36637655,32.28916991,0
412,12.0,0.5,32.5685375,38.49072052,32.5685375,0
413,12.0,0.5,32.41615518,38.42854853,32.36536107,0
414,12.0,0.5,32.33996402,38.33529055,32.36536107,0
415,12.0,0.5,32.5685375,38.36637655,32.61933161,0
416,12.0,0.5,32.36536107,38.55289251,32.21297875,0
417,12.0,0.5,32.33996402,38.21094658,32.21297875,0
418,12.0,0.5,32.41615518,38.5839785,32.39075813,0
419,12.0,0.5,31.32408188,37.99334462,32.13678759,0
420,12.0,0.5,31.95900822,38.14877459,32.36536107,0
421,12.0,0.5,32.67012571,38.33529055,32.72091982,0
422,12.0,0.5,32.33996402,38.73940847,32.28916991,0
423,12.0,0.5,32.41615518,38.55289251,32.36536107,0
424,12.0,0.5,32.13678759,38.36637655,32.1875817,0
425,12.0,0.5,32.26377286,38.86375244,32.51774339,0
426,12.0,0.5,32.44155223,38.42854853,32.26377286,0
427,12.0,0.5,32.41615518,38.61506449,32.1875817,0
428,12.0,0.5,32.36536107,38.5839785,32.28916991,0
429,12.0,0.5,32.13678759,38.49072052,32.31456697,0
430,12.0,0.5,32.5685375,38.67723648,32.16218464,0
431,12.0,0.5,31.90821411,38.5839785,32.28916991,0
432,12.0,0.5,32.36536107,38.5839785,32.28916991,0
433,12.0,0.5,32.5685375,38.86375244,32.36536107,0
434,12.0,0.5,32.67012571,38.73940847,32.41615518,0
435,12.0,0.5,32.08599348,38.73940847,31.85742,0
436,12.0,0.5,31.90821411,37.90008664,32.28916991,0
437,12.0,0.5,32.54314045,39.17461238,32.36536107,0
438,12.0,0.5,32.44155223,38.89483843,32.39075813,0
439,12.0,0.5,32.44155223,38.55289251,32.28916991,0
440,12.0,0.5,32.26377286,38.61506449,32.36536107,0
441,12.0,0.5,32.36536107,38.67723648,32.39075813,0
442,12.0,0.5,32.26377286,38.5839785,32.39075813,0
443,12.0,0.5,32.33996402,38.5839785,31.95900822,0
444,12.0,0.5,32.44155223,39.0502684,32.5685375,0
445,12.0,0.5,32.44155223,38.86375244,32.26377286,0
446,12.0,0.5,32.33996402,38.61506449,30.51137617,0
447,12.0,0.5,32.26377286,38.67723648,32.5685375,0
448,12.0,0.5,31.88281706,38.36637655,32.41615518,0
449,12.0,0.5,32.5685375,39.0502684,32.74631688,0
450,12.0,0.5,31.88281706,38.92592443,32.28916991,0
451,12.0,0.5,32.41615518,38.89483843,32.74631688,0
452,12.0,0.5,32.44155223,39.0502684,32.61933161,0
453,12.0,0.5,32.79711098,39.23678436,32.39075813,0
454,12.0,0.5,32.31456697,38.73940847,32.41615518,0
455,12.0,0.5,32.23837581,38.61506449,31.50186125,0
456,12.0,0.5,32.26377286,38.67723648,32.5685375,0
457,12.0,0.5,32.00980232,38.92592443,32.1875817,0
458,12.0,0.5,32.26377286,38.89483843,32.06059643,0
459,12.0,0.5,32.21297875,38.86375244,32.36536107,0
460,12.0,0.5,32.44155223,38.92592443,32.5685375,0
461,12.0,0.5,32.26377286,38.92592443,32.82250804,0
462,12.0,0.5,32.31456697,39.0502684,31.8066259,0
463,12.0,0.5,32.97489036,38.73940847,32.67012571,0
